Fecha;País;Competidor;Descriptor;TM;Precio CIF ($/TM);PPTO Precio CIF ($/TM)
31/08/18;ES;ADM ES;Maíz;7577.2200;187.4966;
30/09/18;ES;ADM ES;Maíz;6908.3100;184.3736;
31/10/18;ES;ADM ES;Maíz;6516.4200;184.8321;
30/11/18;ES;ADM ES;Maíz;;;
31/12/18;ES;ADM ES;Maíz;;;
31/01/18;ES;Sello de Oro;Maíz;10144.6000;187.2770;
28/02/18;ES;Sello de Oro;Maíz;2400.0000;191.7733;
31/03/18;ES;Sello de Oro;Maíz;4800.0000;191.9035;
30/04/18;ES;Sello de Oro;Maíz;2600.1600;193.0054;
31/05/18;ES;Sello de Oro;Maíz;2500.0000;195.1680;
30/06/18;ES;Sello de Oro;Maíz;9400.0000;197.6401;
31/07/18;ES;Sello de Oro;Maíz;3500.0000;201.2263;
31/08/18;ES;Sello de Oro;Maíz;3700.0000;202.2477;
30/09/18;ES;Sello de Oro;Maíz;7000.0000;199.7071;
31/10/18;ES;Sello de Oro;Maíz;4000.0000;200.9259;
30/11/18;ES;Sello de Oro;Maíz;2000.0000;203.2391;
31/12/18;ES;Sello de Oro;Maíz;8200.0000;204.2556;
31/01/18;ES;SARAM;Maíz;3813.5800;184.3300;
28/02/18;ES;SARAM;Maíz;3753.2800;185.3992;
31/03/18;ES;SARAM;Maíz;1494.7300;185.3201;
30/04/18;ES;SARAM;Maíz;1485.7200;186.3951;
31/05/18;ES;SARAM;Maíz;1903.3100;189.5756;
30/06/18;ES;SARAM;Maíz;3518.2100;200.6641;
31/07/18;ES;SARAM;Maíz;4703.3300;204.5500;
31/08/18;ES;SARAM;Maíz;3167.0600;196.0644;
30/09/18;ES;SARAM;Maíz;1899.4300;186.6935;
31/10/18;ES;SARAM;Maíz;3197.2800;188.7416;
30/11/18;ES;SARAM;Maíz;;;
31/12/18;ES;SARAM;Maíz;7074.6200;195.3200;
31/01/18;ES;Tecnutral;Maíz;3268.1900;192.7800;
28/02/18;ES;Tecnutral;Maíz;1175.7600;194.2700;
31/03/18;ES;Tecnutral;Maíz;1665.6300;195.4600;
30/04/18;ES;Tecnutral;Maíz;686.0000;198.8872;
31/05/18;ES;Tecnutral;Maíz;1414.0000;184.7300;
30/06/18;ES;Tecnutral;Maíz;;;
31/07/18;ES;Tecnutral;Maíz;3157.8800;191.8600;
31/08/18;ES;Tecnutral;Maíz;886.7700;191.3317;
30/09/18;ES;Tecnutral;Maíz;1973.1700;194.2089;
31/10/18;ES;Tecnutral;Maíz;2625.3000;197.7106;
30/11/18;ES;Tecnutral;Maíz;;;
31/12/18;ES;Tecnutral;Maíz;;;
31/01/18;ES;IPES;Soya;4850.0000;403.9944;
28/02/18;ES;IPES;Soya;700.0000;369.9996;
31/03/18;ES;IPES;Soya;1959.1000;375.7566;
30/04/18;ES;IPES;Soya;8400.0000;395.9640;
31/05/18;ES;IPES;Soya;3900.0000;404.1200;
30/06/18;ES;IPES;Soya;5900.0000;406.8900;
31/07/18;ES;IPES;Soya;6592.0500;369.9959;
31/08/18;ES;IPES;Soya;6586.8000;369.9959;
30/09/18;ES;IPES;Soya;1200.0000;400.9933;
31/10/18;ES;IPES;Soya;3300.0000;400.3313;
30/11/18;ES;IPES;Soya;3728.2900;402.3672;
31/12/18;ES;IPES;Soya;4300.0000;423.0857;
31/01/18;ES;Granja Catalana;Soya;;;
28/02/18;ES;Granja Catalana;Soya;;;
31/03/18;ES;Granja Catalana;Soya;;;
30/04/18;ES;Granja Catalana;Soya;1842.6700;362.0814;
31/05/18;ES;Granja Catalana;Soya;1791.9600;360.6336;
30/06/18;ES;Granja Catalana;Soya;1754.0000;374.2300;
31/07/18;ES;Granja Catalana;Soya;2194.9600;375.5600;
31/08/18;ES;Granja Catalana;Soya;2203.3000;387.7062;
30/09/18;ES;Granja Catalana;Soya;2199.7000;387.9079;
31/10/18;ES;Granja Catalana;Soya;2204.4000;351.1239;
30/11/18;ES;Granja Catalana;Soya;2011.9200;419.7508;
31/12/18;ES;Granja Catalana;Soya;;;
31/01/18;ES;ADM ES;Soya;9752.3200;381.1874;
28/02/18;ES;ADM ES;Soya;2005.7300;368.5215;
31/03/18;ES;ADM ES;Soya;12567.0000;408.3000;
30/04/18;ES;ADM ES;Soya;18668.7900;439.3600;
31/05/18;ES;ADM ES;Soya;;;
30/06/18;ES;ADM ES;Soya;;;
31/07/18;ES;ADM ES;Soya;;;
31/08/18;ES;ADM ES;Soya;4943.8600;388.5046;
30/09/18;ES;ADM ES;Soya;6306.4600;387.7067;
31/10/18;ES;ADM ES;Soya;2518.9500;365.9191;
30/11/18;ES;ADM ES;Soya;;;
31/12/18;ES;ADM ES;Soya;;;
31/01/18;ES;Sello de Oro;Soya;2418.0000;385.2991;
28/02/18;ES;Sello de Oro;Soya;2730.0000;376.8775;
31/03/18;ES;Sello de Oro;Soya;2730.0000;377.6586;
30/04/18;ES;Sello de Oro;Soya;1365.0000;378.7501;
31/05/18;ES;Sello de Oro;Soya;1400.0000;391.4575;
30/06/18;ES;Sello de Oro;Soya;4800.0000;405.7430;
31/07/18;ES;Sello de Oro;Soya;2000.0000;450.2583;
31/08/18;ES;Sello de Oro;Soya;1840.0000;449.0466;
30/09/18;ES;Sello de Oro;Soya;4500.0000;407.9847;
31/10/18;ES;Sello de Oro;Soya;1000.0000;436.7998;
30/11/18;ES;Sello de Oro;Soya;1000.0000;436.7998;
31/12/18;ES;Sello de Oro;Soya;4560.0000;432.2556;
31/01/18;ES;SARAM;Soya;;;
28/02/18;ES;SARAM;Soya;;;
31/03/18;ES;SARAM;Soya;;;
30/04/18;ES;SARAM;Soya;;;
31/05/18;ES;SARAM;Soya;1072.5000;436.1000;
30/06/18;ES;SARAM;Soya;1666.0000;448.9200;
31/07/18;ES;SARAM;Soya;1197.0500;425.6214;
31/08/18;ES;SARAM;Soya;;;
30/09/18;ES;SARAM;Soya;;;
31/10/18;ES;SARAM;Soya;;;
30/11/18;ES;SARAM;Soya;;;
31/12/18;ES;SARAM;Soya;;;
31/01/18;ES;Tecnutral;Soya;920.6600;391.9722;
28/02/18;ES;Tecnutral;Soya;728.0000;381.6300;
31/03/18;ES;Tecnutral;Soya;649.1800;410.7200;
30/04/18;ES;Tecnutral;Soya;647.3400;439.3300;
31/05/18;ES;Tecnutral;Soya;825.0000;404.5900;
30/06/18;ES;Tecnutral;Soya;702.0000;447.9300;
31/07/18;ES;Tecnutral;Soya;798.0800;432.4354;
31/08/18;ES;Tecnutral;Soya;713.6800;409.3100;
30/09/18;ES;Tecnutral;Soya;936.7600;416.6932;
31/10/18;ES;Tecnutral;Soya;950.8000;420.2175;
30/11/18;ES;Tecnutral;Soya;;;
31/12/18;ES;Tecnutral;Soya;448.5600;402.9672;
31/01/20;ES;IPES;Maíz;1890.0000;209.7570;210.2800
28/02/20;ES;IPES;Maíz;17048.7520;212.0140;216.5000
31/03/20;ES;IPES;Maíz;13828.5400;213.0821;216.3018
30/04/20;ES;IPES;Maíz;13489.7200;216.1969;215.2500
31/05/20;ES;IPES;Maíz;10750.0000;208.5950;215.3700
30/06/20;ES;IPES;Maíz;11100.0000;196.4944;214.2900
31/07/20;ES;IPES;Maíz;6000.0000;190.0535;208.9200
31/08/20;ES;IPES;Maíz;10500.0000;186.9902;202.5500
30/09/20;ES;IPES;Maíz;;178.0893;197.4000
31/10/20;ES;IPES;Maíz;;176.6704;201.8500
30/11/20;ES;IPES;Maíz;;178.0167;201.3700
31/12/20;ES;IPES;Maíz;;214.2369;205.3300
31/01/20;ES;ADM ES;Maíz;;;
28/02/20;ES;ADM ES;Maíz;1876.7170;200.4000;
31/03/20;ES;ADM ES;Maíz;;;
30/04/20;ES;ADM ES;Maíz;18657.5700;187.7757;
31/05/20;ES;ADM ES;Maíz;23282.0290;180.1166;
30/06/20;ES;ADM ES;Maíz;6153.3270;178.2544;
31/07/20;ES;ADM ES;Maíz;5622.6550;179.8340;
31/08/20;ES;ADM ES;Maíz;5004.1580;185.4502;
30/09/20;ES;ADM ES;Maíz;;;
31/10/20;ES;ADM ES;Maíz;;;
30/11/20;ES;ADM ES;Maíz;;;
31/12/20;ES;ADM ES;Maíz;;;
31/01/20;ES;SARAM;Maíz;;;
28/02/20;ES;SARAM;Maíz;3140.8350;203.5755;
31/03/20;ES;SARAM;Maíz;1743.8000;203.9892;
30/04/20;ES;SARAM;Maíz;;;
31/05/20;ES;SARAM;Maíz;;;
30/06/20;ES;SARAM;Maíz;;;
31/07/20;ES;SARAM;Maíz;;;
31/08/20;ES;SARAM;Maíz;;;
30/09/20;ES;SARAM;Maíz;;;
31/10/20;ES;SARAM;Maíz;;;
30/11/20;ES;SARAM;Maíz;;;
31/12/20;ES;SARAM;Maíz;;;
31/01/20;ES;Tecnutral;Maíz;;;
28/02/20;ES;Tecnutral;Maíz;;;
31/03/20;ES;Tecnutral;Maíz;;;
30/04/20;ES;Tecnutral;Maíz;;;
31/05/20;ES;Tecnutral;Maíz;;;
30/06/20;ES;Tecnutral;Maíz;;;
31/07/20;ES;Tecnutral;Maíz;;;
31/08/20;ES;Tecnutral;Maíz;;;
30/09/20;ES;Tecnutral;Maíz;;;
31/10/20;ES;Tecnutral;Maíz;;;
30/11/20;ES;Tecnutral;Maíz;;;
31/12/20;ES;Tecnutral;Maíz;;;
31/01/20;ES;Granja Catalana;Maíz;;;
28/02/20;ES;Granja Catalana;Maíz;;;
31/03/20;ES;Granja Catalana;Maíz;1868.6500;199.5975;
30/04/20;ES;Granja Catalana;Maíz;6061.5300;199.1208;
31/05/20;ES;Granja Catalana;Maíz;4190.2800;211.8016;
30/06/20;ES;Granja Catalana;Maíz;4183.9740;178.1416;
31/07/20;ES;Granja Catalana;Maíz;3921.2400;220.2656;
31/08/20;ES;Granja Catalana;Maíz;3919.4520;180.5037;
30/09/20;ES;Granja Catalana;Maíz;;;
31/10/20;ES;Granja Catalana;Maíz;;;
30/11/20;ES;Granja Catalana;Maíz;;;
31/12/20;ES;Granja Catalana;Maíz;;;
31/01/20;ES;Sello de Oro;Maíz;;;
28/02/20;ES;Sello de Oro;Maíz;;;
31/03/20;ES;Sello de Oro;Maíz;5128.0000;217.6388;
30/04/20;ES;Sello de Oro;Maíz;5000.0000;217.6489;
31/05/20;ES;Sello de Oro;Maíz;2750.0000;216.1268;
30/06/20;ES;Sello de Oro;Maíz;5500.0000;216.9078;
31/07/20;ES;Sello de Oro;Maíz;5000.0000;204.8313;
31/08/20;ES;Sello de Oro;Maíz;5000.0000;206.3333;
30/09/20;ES;Sello de Oro;Maíz;;;
31/10/20;ES;Sello de Oro;Maíz;;;
30/11/20;ES;Sello de Oro;Maíz;;;
31/12/20;ES;Sello de Oro;Maíz;;;
31/01/19;ES;IPES;Maíz;11181.2250;214.8203;
28/02/19;ES;IPES;Maíz;;;
31/03/19;ES;IPES;Maíz;18640.8100;208.2512;
30/04/19;ES;IPES;Maíz;20549.2750;205.2782;
31/05/19;ES;IPES;Maíz;7750.0000;202.2933;
30/06/19;ES;IPES;Maíz;8858.9150;200.5856;
31/07/19;ES;IPES;Maíz;;;
31/08/19;ES;IPES;Maíz;27674.9240;211.1739;
30/09/19;ES;IPES;Maíz;5034.7230;223.8948;
31/10/19;ES;IPES;Maíz;17625.0000;209.3400;
30/11/19;ES;IPES;Maíz;2822.1300;200.9120;
31/12/19;ES;IPES;Maíz;20942.6450;208.4566;
31/01/19;ES;ADM ES;Maíz;1001.9620;184.8321;
28/02/19;ES;ADM ES;Maíz;19068.8280;198.9654;
31/03/19;ES;ADM ES;Maíz;10204.0530;199.0175;
30/04/19;ES;ADM ES;Maíz;5771.4570;200.3798;
31/05/19;ES;ADM ES;Maíz;15770.5740;186.5449;
30/06/19;ES;ADM ES;Maíz;4077.4300;216.0594;
31/07/19;ES;ADM ES;Maíz;7246.5260;225.3186;
31/08/19;ES;ADM ES;Maíz;11038.4400;215.1858;
30/09/19;ES;ADM ES;Maíz;5098.9060;195.4950;
31/10/19;ES;ADM ES;Maíz;7026.7210;197.7942;
30/11/19;ES;ADM ES;Maíz;35314.8590;198.5496;
31/12/19;ES;ADM ES;Maíz;18959.8000;194.1285;
31/01/19;ES;Sello de Oro;Maíz;2200.0000;204.5709;
28/02/19;ES;Sello de Oro;Maíz;5200.0000;196.9004;
31/03/19;ES;Sello de Oro;Maíz;5400.0000;197.7215;
30/04/19;ES;Sello de Oro;Maíz;5200.0000;197.6915;
31/05/19;ES;Sello de Oro;Maíz;6400.0000;198.2823;
30/06/19;ES;Sello de Oro;Maíz;5600.0000;199.0633;
31/07/19;ES;Sello de Oro;Maíz;;;
31/08/19;ES;Sello de Oro;Maíz;11995.0000;201.5116;
30/09/19;ES;Sello de Oro;Maíz;2992.6110;208.7967;
31/10/19;ES;Sello de Oro;Maíz;8182.6070;210.1178;
30/11/19;ES;Sello de Oro;Maíz;11160.0000;208.8264;
31/12/19;ES;Sello de Oro;Maíz;;;
31/01/19;ES;SARAM;Maíz;2703.2880;196.4676;
28/02/19;ES;SARAM;Maíz;;;
31/03/19;ES;SARAM;Maíz;7518.5530;199.1884;
30/04/19;ES;SARAM;Maíz;;;
31/05/19;ES;SARAM;Maíz;1619.1470;203.4120;
30/06/19;ES;SARAM;Maíz;6349.1820;187.9541;
31/07/19;ES;SARAM;Maíz;2045.5900;187.9541;
31/08/19;ES;SARAM;Maíz;10474.2900;188.9138;
30/09/19;ES;SARAM;Maíz;6090.3630;197.9587;
31/10/19;ES;SARAM;Maíz;;;
30/11/19;ES;SARAM;Maíz;3338.1800;194.3220;
31/12/19;ES;SARAM;Maíz;1672.2360;194.5411;
31/01/19;ES;Tecnutral;Maíz;2572.3620;193.0367;
28/02/19;ES;Tecnutral;Maíz;3216.8540;193.1668;
31/03/19;ES;Tecnutral;Maíz;2158.8600;196.3983;
30/04/19;ES;Tecnutral;Maíz;971.0000;198.4300;
31/05/19;ES;Tecnutral;Maíz;2922.6440;194.5800;
30/06/19;ES;Tecnutral;Maíz;1239.0000;194.6000;
31/07/19;ES;Tecnutral;Maíz;2419.0000;200.4444;
31/08/19;ES;Tecnutral;Maíz;;;
30/09/19;ES;Tecnutral;Maíz;;;
31/10/19;ES;Tecnutral;Maíz;;;
30/11/19;ES;Tecnutral;Maíz;1071.0000;199.2900;
31/12/19;ES;Tecnutral;Maíz;;;
31/01/20;ES;IPES;Soya;1200.0000;389.4028;372.4800
28/02/20;ES;IPES;Soya;8249.8900;378.8194;379.3000
31/03/20;ES;IPES;Soya;8650.0000;381.6605;385.0137
30/04/20;ES;IPES;Soya;5600.0000;388.7216;388.9000
31/05/20;ES;IPES;Soya;3749.6400;374.6135;402.9400
30/06/20;ES;IPES;Soya;4800.0000;379.0251;415.0100
31/07/20;ES;IPES;Soya;4970.0000;373.1251;416.8800
31/08/20;ES;IPES;Soya;6500.0000;375.2187;407.2300
30/09/20;ES;IPES;Soya;;376.8160;400.7800
31/10/20;ES;IPES;Soya;;380.8064;386.2300
30/11/20;ES;IPES;Soya;;390.8374;389.9100
31/12/20;ES;IPES;Soya;;402.6440;390.5200
31/01/20;ES;Granja Catalana;Soya;;;
28/02/20;ES;Granja Catalana;Soya;;;
31/03/20;ES;Granja Catalana;Soya;;;
30/04/20;ES;Granja Catalana;Soya;735.3400;350.8650;
31/05/20;ES;Granja Catalana;Soya;2533.8600;373.8660;
30/06/20;ES;Granja Catalana;Soya;1797.8900;352.6258;
31/07/20;ES;Granja Catalana;Soya;1798.0700;378.8605;
31/08/20;ES;Granja Catalana;Soya;795.5440;350.9723;
30/09/20;ES;Granja Catalana;Soya;;;
31/10/20;ES;Granja Catalana;Soya;;;
30/11/20;ES;Granja Catalana;Soya;;;
31/12/20;ES;Granja Catalana;Soya;;;
31/01/20;ES;ADM ES;Soya;;;
28/02/20;ES;ADM ES;Soya;4791.3850;356.9109;
31/03/20;ES;ADM ES;Soya;;;
30/04/20;ES;ADM ES;Soya;1990.2300;356.0813;
31/05/20;ES;ADM ES;Soya;3906.9800;364.2393;
30/06/20;ES;ADM ES;Soya;12303.7760;357.0996;
31/07/20;ES;ADM ES;Soya;6319.3160;365.8503;
31/08/20;ES;ADM ES;Soya;5069.1810;362.5550;
30/09/20;ES;ADM ES;Soya;;;
31/10/20;ES;ADM ES;Soya;;;
30/11/20;ES;ADM ES;Soya;;;
31/12/20;ES;ADM ES;Soya;;;
31/01/20;ES;Sello de Oro;Soya;;;
28/02/20;ES;Sello de Oro;Soya;;;
31/03/20;ES;Sello de Oro;Soya;5200.0000;382.3750;
30/04/20;ES;Sello de Oro;Soya;;;
31/05/20;ES;Sello de Oro;Soya;2860.0000;343.9423;
30/06/20;ES;Sello de Oro;Soya;2860.0000;372.8620;
31/07/20;ES;Sello de Oro;Soya;2600.0000;371.5702;
31/08/20;ES;Sello de Oro;Soya;2600.0000;374.4041;
30/09/20;ES;Sello de Oro;Soya;;;
31/10/20;ES;Sello de Oro;Soya;;;
30/11/20;ES;Sello de Oro;Soya;;;
31/12/20;ES;Sello de Oro;Soya;;;
31/01/20;ES;SARAM;Soya;;;
28/02/20;ES;SARAM;Soya;830.0000;371.1537;
31/03/20;ES;SARAM;Soya;828.8400;371.6731;
30/04/20;ES;SARAM;Soya;1306.2800;370.2577;
31/05/20;ES;SARAM;Soya;1000.1700;371.1271;
30/06/20;ES;SARAM;Soya;;;
31/07/20;ES;SARAM;Soya;;;
31/08/20;ES;SARAM;Soya;;;
30/09/20;ES;SARAM;Soya;;;
31/10/20;ES;SARAM;Soya;;;
30/11/20;ES;SARAM;Soya;;;
31/12/20;ES;SARAM;Soya;;;
31/01/20;ES;Tecnutral;Soya;;;
28/02/20;ES;Tecnutral;Soya;;;
31/03/20;ES;Tecnutral;Soya;1072.0000;367.1292;
30/04/20;ES;Tecnutral;Soya;1126.0000;366.2979;
31/05/20;ES;Tecnutral;Soya;400.0000;365.7700;
30/06/20;ES;Tecnutral;Soya;;;
31/07/20;ES;Tecnutral;Soya;;;
31/08/20;ES;Tecnutral;Soya;;;
30/09/20;ES;Tecnutral;Soya;;;
31/10/20;ES;Tecnutral;Soya;;;
30/11/20;ES;Tecnutral;Soya;;;
31/12/20;ES;Tecnutral;Soya;;;
31/01/19;ES;IPES;Soya;2900.0000;437.0906;
28/02/19;ES;IPES;Soya;;;
31/03/19;ES;IPES;Soya;7400.0000;402.6185;
30/04/19;ES;IPES;Soya;6839.5050;395.4037;
31/05/19;ES;IPES;Soya;3969.7600;386.1217;
30/06/19;ES;IPES;Soya;3350.0000;368.2876;
31/07/19;ES;IPES;Soya;;;
31/08/19;ES;IPES;Soya;12359.5350;377.2069;
30/09/19;ES;IPES;Soya;;;
31/10/19;ES;IPES;Soya;4896.4310;369.5477;
30/11/19;ES;IPES;Soya;7740.0000;375.8208;
31/12/19;ES;IPES;Soya;3450.0000;382.4209;
31/01/19;ES;Granja Catalana;Soya;1100.9990;416.9801;
28/02/19;ES;Granja Catalana;Soya;;;
31/03/19;ES;Granja Catalana;Soya;;;
30/04/19;ES;Granja Catalana;Soya;2074.5560;384.2718;
31/05/19;ES;Granja Catalana;Soya;4402.6780;374.2789;
30/06/19;ES;Granja Catalana;Soya;1796.3820;351.8542;
31/07/19;ES;Granja Catalana;Soya;;;
31/08/19;ES;Granja Catalana;Soya;;;
30/09/19;ES;Granja Catalana;Soya;6289.0600;359.8788;
31/10/19;ES;Granja Catalana;Soya;1638.8040;340.6107;
30/11/19;ES;Granja Catalana;Soya;1622.7320;349.7598;
31/12/19;ES;Granja Catalana;Soya;1996.7580;352.7360;
31/01/19;ES;ADM ES;Soya;;;
28/02/19;ES;ADM ES;Soya;9577.4360;379.1882;
31/03/19;ES;ADM ES;Soya;6156.6230;375.1936;
30/04/19;ES;ADM ES;Soya;4147.1550;373.4124;
31/05/19;ES;ADM ES;Soya;6982.1480;363.3437;
30/06/19;ES;ADM ES;Soya;6596.2420;364.9805;
31/07/19;ES;ADM ES;Soya;2772.1010;380.4117;
31/08/19;ES;ADM ES;Soya;4214.2870;371.8328;
30/09/19;ES;ADM ES;Soya;3122.3850;354.3309;
31/10/19;ES;ADM ES;Soya;6720.6990;364.7273;
30/11/19;ES;ADM ES;Soya;3259.3220;353.4080;
31/12/19;ES;ADM ES;Soya;14834.2780;356.9219;
31/01/19;ES;Sello de Oro;Soya;1000.0000;424.9635;
28/02/19;ES;Sello de Oro;Soya;3000.0000;393.9509;
31/03/19;ES;Sello de Oro;Soya;1500.0000;392.4188;
30/04/19;ES;Sello de Oro;Soya;3000.0000;392.7593;
31/05/19;ES;Sello de Oro;Soya;3700.0000;385.7697;
30/06/19;ES;Sello de Oro;Soya;3000.0000;386.2904;
31/07/19;ES;Sello de Oro;Soya;;;
31/08/19;ES;Sello de Oro;Soya;6300.0000;365.4814;
30/09/19;ES;Sello de Oro;Soya;3250.1320;372.6116;
31/10/19;ES;Sello de Oro;Soya;3000.0000;374.7546;
30/11/19;ES;Sello de Oro;Soya;2674.8340;376.7874;
31/12/19;ES;Sello de Oro;Soya;2593.1920;381.3100;
31/01/19;ES;SARAM;Soya;;;
28/02/19;ES;SARAM;Soya;;;
31/03/19;ES;SARAM;Soya;;;
30/04/19;ES;SARAM;Soya;;;
31/05/19;ES;SARAM;Soya;;;
30/06/19;ES;SARAM;Soya;;;
31/07/19;ES;SARAM;Soya;;;
31/08/19;ES;SARAM;Soya;;;
30/09/19;ES;SARAM;Soya;;;
31/10/19;ES;SARAM;Soya;;;
30/11/19;ES;SARAM;Soya;;;
31/12/19;ES;SARAM;Soya;;;
31/01/19;ES;Tecnutral;Soya;1266.3150;402.9600;
28/02/19;ES;Tecnutral;Soya;936.0830;387.2866;
31/03/19;ES;Tecnutral;Soya;;;
30/04/19;ES;Tecnutral;Soya;2181.0870;388.2272;
31/05/19;ES;Tecnutral;Soya;1036.3210;383.6448;
30/06/19;ES;Tecnutral;Soya;702.5000;392.3700;
31/07/19;ES;Tecnutral;Soya;1024.7150;386.9972;
31/08/19;ES;Tecnutral;Soya;78.7850;386.3999;
30/09/19;ES;Tecnutral;Soya;;;
31/10/19;ES;Tecnutral;Soya;;;
30/11/19;ES;Tecnutral;Soya;540.0000;360.6600;
31/12/19;ES;Tecnutral;Soya;639.0000;362.9173;
31/01/16;GT;IPGUA;Maíz;22033.8110;199.5500;
28/02/16;GT;IPGUA;Maíz;48237.5760;198.2100;
31/03/16;GT;IPGUA;Maíz;19248.6210;204.8500;
30/04/16;GT;IPGUA;Maíz;28671.0610;200.8100;
31/05/16;GT;IPGUA;Maíz;26996.1720;201.5500;
30/06/16;GT;IPGUA;Maíz;21288.1790;203.9100;
31/07/16;GT;IPGUA;Maíz;23822.8840;208.5700;
31/08/16;GT;IPGUA;Maíz;42112.2270;197.6800;
30/09/16;GT;IPGUA;Maíz;22500.4400;187.9100;
31/10/16;GT;IPGUA;Maíz;23221.2400;181.4600;
30/11/16;GT;IPGUA;Maíz;24230.6940;185.1100;
31/12/16;GT;IPGUA;Maíz;31908.1150;198.7100;
31/01/16;GT;PAF;Maíz;0.0000;0.0000;
28/02/16;GT;PAF;Maíz;23540.2490;200.5848;
31/03/16;GT;PAF;Maíz;8490.0000;204.0100;
30/04/16;GT;PAF;Maíz;9180.0000;204.2200;
31/05/16;GT;PAF;Maíz;8761.0900;210.3400;
30/06/16;GT;PAF;Maíz;10334.9900;206.9900;
31/07/16;GT;PAF;Maíz;8892.1190;200.9400;
31/08/16;GT;PAF;Maíz;0.0000;0.0000;
30/09/16;GT;PAF;Maíz;16263.3750;202.1193;
31/10/16;GT;PAF;Maíz;10337.0920;209.2000;
30/11/16;GT;PAF;Maíz;10013.9410;207.0500;
31/12/16;GT;PAF;Maíz;0.0000;0.0000;
31/01/16;GT;COMAYMA;Maíz;5549.5000;217.3300;
28/02/16;GT;COMAYMA;Maíz;8381.7000;197.3200;
31/03/16;GT;COMAYMA;Maíz;15642.9000;200.8759;
30/04/16;GT;COMAYMA;Maíz;8143.0000;195.1356;
31/05/16;GT;COMAYMA;Maíz;7874.0000;198.6155;
30/06/16;GT;COMAYMA;Maíz;7962.0000;201.8300;
31/07/16;GT;COMAYMA;Maíz;6629.4000;201.7200;
31/08/16;GT;COMAYMA;Maíz;0.0000;0.0000;
30/09/16;GT;COMAYMA;Maíz;15666.9000;187.7038;
31/10/16;GT;COMAYMA;Maíz;7682.9800;202.6800;
30/11/16;GT;COMAYMA;Maíz;0.0000;0.0000;
31/12/16;GT;COMAYMA;Maíz;6844.6000;202.4821;
31/01/16;GT;AGRO IMPORTACIONES;Maíz;1378.9890;204.5500;
28/02/16;GT;AGRO IMPORTACIONES;Maíz;4213.0600;201.8400;
31/03/16;GT;AGRO IMPORTACIONES;Maíz;5500.0000;195.0800;
30/04/16;GT;AGRO IMPORTACIONES;Maíz;6391.8000;194.1100;
31/05/16;GT;AGRO IMPORTACIONES;Maíz;4190.6000;190.0100;
30/06/16;GT;AGRO IMPORTACIONES;Maíz;3657.6000;190.2700;
31/07/16;GT;AGRO IMPORTACIONES;Maíz;4178.3000;193.6400;
31/08/16;GT;AGRO IMPORTACIONES;Maíz;4318.0000;192.0400;
30/09/16;GT;AGRO IMPORTACIONES;Maíz;4051.3000;198.8400;
31/10/16;GT;AGRO IMPORTACIONES;Maíz;7307.3000;193.5530;
30/11/16;GT;AGRO IMPORTACIONES;Maíz;6845.3000;191.8800;
31/12/16;GT;AGRO IMPORTACIONES;Maíz;5536.2630;197.3885;
31/01/17;GT;IPGUA;Maíz;23250.0000;193.0000;
28/02/17;GT;IPGUA;Maíz;17432.6230;192.1200;
31/03/17;GT;IPGUA;Maíz;22850.0000;183.4700;
30/04/17;GT;IPGUA;Maíz;22001.5790;189.2600;
31/05/17;GT;IPGUA;Maíz;23300.0000;190.7000;
30/06/17;GT;IPGUA;Maíz;48955.0490;185.3100;
31/07/17;GT;IPGUA;Maíz;25797.4270;186.7300;
31/08/17;GT;IPGUA;Maíz;46357.2600;191.3900;
30/09/17;GT;IPGUA;Maíz;22900.0000;193.4500;
31/10/17;GT;IPGUA;Maíz;21700.0000;191.7200;
30/11/17;GT;IPGUA;Maíz;19368.3850;193.2500;
31/12/17;GT;IPGUA;Maíz;21196.3630;191.5100;
31/01/17;GT;PAF;Maíz;7218.4410;207.8700;
28/02/17;GT;PAF;Maíz;11035.6420;191.3400;
31/03/17;GT;PAF;Maíz;14193.2270;199.4249;
30/04/17;GT;PAF;Maíz;4949.4950;194.2600;
31/05/17;GT;PAF;Maíz;10281.6380;191.1881;
30/06/17;GT;PAF;Maíz;;;
31/07/17;GT;PAF;Maíz;23943.6880;201.4551;
31/08/17;GT;PAF;Maíz;14646.5820;194.6732;
30/09/17;GT;PAF;Maíz;7582.4340;188.9000;
31/10/17;GT;PAF;Maíz;;;
30/11/17;GT;PAF;Maíz;22000.0000;189.6250;
31/12/17;GT;PAF;Maíz;10612.0000;186.2300;
31/01/17;GT;COMAYMA;Maíz;7493.0000;202.5132;
28/02/17;GT;COMAYMA;Maíz;13871.2050;192.6197;
31/03/17;GT;COMAYMA;Maíz;;;
30/04/17;GT;COMAYMA;Maíz;6979.9700;191.6300;
31/05/17;GT;COMAYMA;Maíz;6858.0000;190.6900;
30/06/17;GT;COMAYMA;Maíz;;;
31/07/17;GT;COMAYMA;Maíz;6467.0000;196.0300;
31/08/17;GT;COMAYMA;Maíz;2514.6000;187.2700;
30/09/17;GT;COMAYMA;Maíz;6055.0000;186.1259;
31/10/17;GT;COMAYMA;Maíz;7112.0000;209.2800;
30/11/17;GT;COMAYMA;Maíz;7253.0000;207.2000;
31/12/17;GT;COMAYMA;Maíz;;;
31/01/17;GT;AGRO IMPORTACIONES;Maíz;5006.8680;196.2500;
28/02/17;GT;AGRO IMPORTACIONES;Maíz;4826.0000;186.1400;
