Date,Open,High,Low,Close,Adj Close,Volume,Symbol,actualizacion
2015-11-10,1.3266,1.32916,1.3248,1.32659,1.32659,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-11,1.3264,1.3281,1.32334,1.32618,1.32618,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-12,1.32531,1.33381,1.3225,1.3253,1.3253,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-13,1.32829,1.33448,1.3267,1.3282,1.3282,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-16,1.33178,1.33673,1.3289,1.3319999999999999,1.3319999999999999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-17,1.33323,1.33431,1.32989,1.3330000000000002,1.3330000000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-18,1.3317,1.33489,1.3297,1.33176,1.33176,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-19,1.3299,1.32997,1.3246,1.3299,1.3299,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-20,1.32949,1.3332,1.3271,1.32954,1.32954,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-23,1.33567,1.3435,1.3335,1.33562,1.33562,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-24,1.3361,1.33745,1.3317,1.3360299999999998,1.3360299999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-25,1.33053,1.33366,1.3278,1.3303,1.3303,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-26,1.32967,1.33219,1.3283,1.32972,1.32972,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-27,1.3293,1.33686,1.329,1.32944,1.32944,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-11-30,1.3367,1.33921,1.33154,1.3367,1.3367,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-01,1.33493,1.33828,1.3309,1.3348799999999998,1.3348799999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-02,1.3359999999999999,1.34056,1.33268,1.3359999999999999,1.3359999999999999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-03,1.3349,1.3391,1.3297,1.33479,1.33479,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-04,1.3346,1.34145,1.33211,1.33469,1.33469,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-07,1.3388,1.3511799999999998,1.3384,1.3388,1.3388,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-08,1.35091,1.36174,1.35039,1.35084,1.35084,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-09,1.35795,1.3604,1.35178,1.35794,1.35794,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-10,1.3568,1.35892,1.3532,1.3567,1.3567,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-11,1.36338,1.37102,1.3633,1.3633,1.3633,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-14,1.3736,1.37801,1.36803,1.3736,1.3736,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-15,1.3726,1.37563,1.36732,1.37269,1.37269,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-16,1.3727,1.38389,1.37266,1.37284,1.37284,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-17,1.37933,1.39545,1.3781,1.379,1.379,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-18,1.39288,1.39968,1.38968,1.3924,1.3924,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-21,1.39456,1.3978,1.3913,1.3946,1.3946,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-22,1.39503,1.39635,1.39166,1.39518,1.39518,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-23,1.3919,1.39333,1.38607,1.3919,1.3919,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-24,1.38535,1.38734,1.3818,1.3852,1.3852,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-25,1.38189,1.38275,1.38015,1.38275,1.38275,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-28,1.38394,1.3914,1.3824,1.3837,1.3837,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-29,1.38941,1.39396,1.38271,1.3894,1.3894,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-30,1.38357,1.39254,1.3826,1.3834,1.3834,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2015-12-31,1.38737,1.39004,1.38352,1.3872,1.3872,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-01,1.38997,1.38997,1.38322,1.38997,1.38997,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-04,1.38737,1.3940000000000001,1.3848,1.38645,1.38645,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-05,1.39363,1.39817,1.3896,1.39343,1.39343,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-06,1.39874,1.41079,1.3979,1.3984,1.3984,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-07,1.4066,1.41689,1.4052,1.40676,1.40676,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-08,1.41033,1.4149200000000002,1.40613,1.4102,1.4102,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-11,1.4181,1.419,1.4067,1.4184,1.4184,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-12,1.4222,1.42774,1.4177799999999998,1.4222,1.4222,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-13,1.4256,1.42789,1.4187,1.4255,1.4255,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-14,1.43511,1.4394,1.43366,1.4351,1.4351,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-15,1.4343,1.4546,1.4342,1.43446,1.43446,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-18,1.45803,1.45803,1.4487,1.4578,1.4578,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-19,1.45441,1.4551,1.4431,1.45445,1.45445,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-20,1.45669,1.46873,1.44937,1.45632,1.45632,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-21,1.4471,1.45372,1.43355,1.4475,1.4475,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-22,1.4269999999999998,1.4297,1.41172,1.42708,1.42708,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-25,1.4144,1.42338,1.4125,1.41406,1.41406,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-26,1.42987,1.4324,1.40772,1.4296,1.4296,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-27,1.41194,1.4155,1.4044,1.4118,1.4118,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-28,1.40977,1.41223,1.39481,1.4094799999999998,1.4094799999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-01-29,1.4035,1.40836,1.39706,1.40343,1.40343,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-01,1.39732,1.40611,1.39732,1.39728,1.39728,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-02,1.3952,1.40791,1.395,1.395,1.395,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-03,1.40671,1.40991,1.3839,1.406,1.406,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-04,1.3793,1.3793,1.36403,1.37942,1.37942,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-05,1.3756,1.38437,1.37099,1.37552,1.37552,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-08,1.3885,1.39772,1.3841,1.3883,1.3883,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-09,1.3927,1.3959,1.37905,1.3925,1.3925,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-10,1.3882,1.39525,1.38227,1.38832,1.38832,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-11,1.39227,1.40094,1.38827,1.3923,1.3923,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-12,1.39181,1.39629,1.3884,1.39163,1.39163,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-15,1.3837,1.38516,1.3797,1.38368,1.38368,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-16,1.38218,1.39083,1.37208,1.38219,1.38219,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-17,1.386,1.38937,1.37008,1.38652,1.38652,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-18,1.36792,1.37076,1.3652,1.36774,1.36774,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-19,1.37365,1.38439,1.3734,1.37379,1.37379,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-22,1.37891,1.37891,1.3662299999999998,1.3789,1.3789,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-23,1.37029,1.37989,1.3693,1.3703,1.3703,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-24,1.37958,1.38586,1.3771,1.3797,1.3797,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-25,1.37029,1.37325,1.35783,1.3703,1.3703,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-26,1.3542,1.3562,1.3506,1.3544,1.3544,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-02-29,1.35501,1.3585200000000002,1.3483,1.3547,1.3547,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-01,1.35375,1.35495,1.3441,1.35374,1.35374,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-02,1.3426,1.34981,1.3411,1.3427,1.3427,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-03,1.34288,1.34726,1.33786,1.3429,1.3429,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-04,1.34074,1.347,1.33658,1.3406,1.3406,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-07,1.3335,1.33764,1.32971,1.3330000000000002,1.3330000000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-08,1.3291,1.34073,1.3288,1.3293,1.3293,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-09,1.3417,1.3446,1.3292700000000002,1.3417,1.3417,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-10,1.3247,1.33192,1.324,1.32477,1.32477,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-11,1.33371,1.3341,1.3171,1.33378,1.33378,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-14,1.32366,1.3305,1.321,1.32357,1.32357,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-15,1.32751,1.3398,1.3269,1.32728,1.32728,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-16,1.3354,1.34039,1.33426,1.3354,1.3354,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-17,1.31178,1.3121,1.29462,1.3116,1.3116,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-18,1.29886,1.30321,1.29309,1.2984,1.2984,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-21,1.30473,1.30909,1.3021,1.3046,1.3046,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-22,1.3092,1.31366,1.30315,1.3092,1.3092,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-23,1.3048,1.32105,1.3037,1.30501,1.30501,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-24,1.32075,1.32957,1.3207,1.321,1.321,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-25,1.324,1.32683,1.3224,1.32508,1.32508,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-28,1.32756,1.32829,1.3183,1.3271,1.3271,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-29,1.31755,1.32144,1.3130000000000002,1.31747,1.31747,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-30,1.30631,1.3079,1.2914,1.3063,1.3063,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-03-31,1.2975,1.30099,1.28597,1.29766,1.29766,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-01,1.2990000000000002,1.3144,1.2968,1.29906,1.29906,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-04,1.30371,1.3081,1.3005799999999998,1.3036,1.3036,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-05,1.3075,1.32157,1.3072,1.30767,1.30767,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-06,1.3139,1.31843,1.30647,1.3141200000000002,1.3141200000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-07,1.3079,1.31802,1.30185,1.30808,1.30808,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-08,1.31427,1.31427,1.2951,1.314,1.314,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-11,1.29791,1.30137,1.2891,1.29791,1.29791,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-12,1.2908,1.29188,1.2789,1.29088,1.29088,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-13,1.27691,1.28185,1.2749,1.2766,1.2766,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-14,1.2815,1.28962,1.2784,1.28179,1.28179,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-15,1.28433,1.28962,1.27973,1.2839,1.2839,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-18,1.2978,1.2987,1.28028,1.2979,1.2979,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-19,1.27715,1.27849,1.26311,1.27692,1.27692,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-20,1.2693,1.27288,1.25956,1.26962,1.26962,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-21,1.2645,1.27198,1.2627,1.26455,1.26455,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-22,1.2724799999999998,1.27549,1.26232,1.27243,1.27243,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-25,1.26695,1.2715,1.2658,1.26702,1.26702,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-26,1.26778,1.2684,1.2611,1.2675,1.2675,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-27,1.2609,1.26562,1.25755,1.2608,1.2608,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-28,1.25814,1.26034,1.25283,1.2583799999999998,1.2583799999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-04-29,1.2549,1.25547,1.2499,1.2553,1.2553,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-02,1.254,1.25605,1.25131,1.2543,1.2543,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-03,1.2531,1.27,1.24611,1.2529,1.2529,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-04,1.27,1.28836,1.26969,1.27001,1.27001,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-05,1.286,1.2868,1.2784,1.2862,1.2862,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-06,1.28559,1.2949,1.2835,1.2852,1.2852,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-09,1.29322,1.29993,1.29064,1.29281,1.29281,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-10,1.2959200000000002,1.29784,1.2919999999999998,1.29568,1.29568,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-11,1.29164,1.29409,1.28311,1.2916299999999998,1.2916299999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-12,1.2861,1.2877,1.27721,1.286,1.286,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-13,1.28421,1.29558,1.284,1.2841,1.2841,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-16,1.2958,1.2961200000000002,1.2876299999999998,1.29548,1.29548,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-17,1.28998,1.29542,1.2839,1.28989,1.28989,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-18,1.2906,1.29914,1.2906,1.29104,1.29104,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-19,1.30272,1.31515,1.30272,1.3023,1.3023,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-20,1.30881,1.31605,1.30767,1.3086,1.3086,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-23,1.3124,1.3173,1.3098,1.3124,1.3124,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-24,1.3147,1.31861,1.3085,1.3145,1.3145,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-25,1.3126,1.31326,1.3054,1.3125,1.3125,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-26,1.3032,1.3033,1.2911700000000002,1.3034,1.3034,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-27,1.29744,1.30653,1.2968,1.29753,1.29753,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-30,1.3048,1.30934,1.3034,1.3046,1.3046,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-05-31,1.30403,1.31001,1.3015,1.3038,1.3038,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-01,1.30743,1.3119,1.3043,1.30762,1.30762,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-02,1.3072,1.31417,1.3054,1.30751,1.30751,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-03,1.3096,1.31029,1.29165,1.3094,1.3094,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-06,1.29568,1.29817,1.28259,1.29593,1.29593,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-07,1.2812,1.28373,1.2761,1.28137,1.28137,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-08,1.2758,1.2758,1.2655,1.27567,1.27567,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-09,1.26859,1.27633,1.2669,1.2684,1.2684,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-10,1.27346,1.27577,1.26679,1.27294,1.27294,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-13,1.27786,1.28257,1.27539,1.27823,1.27823,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-14,1.28317,1.287,1.2814,1.28282,1.28282,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-15,1.2861,1.29184,1.2827,1.28606,1.28606,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-16,1.29094,1.30837,1.2894,1.2908,1.2908,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-17,1.29137,1.29423,1.2830700000000002,1.29169,1.29169,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-20,1.28499,1.2856,1.2773,1.28479,1.28479,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-21,1.2798,1.28232,1.2762,1.2798,1.2798,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-22,1.28069,1.28368,1.2742,1.2802,1.2802,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-23,1.28133,1.28168,1.26829,1.2814,1.2814,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-24,1.28183,1.30947,1.28183,1.2832,1.2832,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-27,1.30241,1.31178,1.2997,1.3021,1.3021,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-28,1.3066,1.31037,1.2965,1.30657,1.30657,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-29,1.30193,1.304,1.2976,1.3019,1.3019,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-06-30,1.2934,1.2998,1.2917,1.29343,1.29343,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-01,1.29577,1.29729,1.2864,1.2958,1.2958,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-04,1.29106,1.29133,1.2831,1.2911,1.2911,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-05,1.28683,1.2973,1.2847,1.28673,1.28673,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-06,1.3005,1.30537,1.29673,1.30056,1.30056,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-07,1.29634,1.29887,1.28785,1.296,1.296,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-08,1.29978,1.30881,1.29896,1.2997,1.2997,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-11,1.3048799999999998,1.3137,1.3030000000000002,1.3045,1.3045,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-12,1.3119999999999998,1.31323,1.30029,1.3123,1.3123,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-13,1.30571,1.308,1.29439,1.30576,1.30576,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-14,1.29751,1.29751,1.29043,1.29743,1.29743,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-15,1.2909,1.29731,1.28624,1.29083,1.29083,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-18,1.29559,1.30219,1.29296,1.29569,1.29569,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-19,1.29584,1.30514,1.29557,1.2958,1.2958,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-20,1.3026799999999998,1.30946,1.30141,1.30266,1.30266,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-21,1.30695,1.30725,1.30242,1.30672,1.30672,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-22,1.30744,1.31844,1.30582,1.30737,1.30737,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-25,1.31354,1.32379,1.31228,1.31355,1.31355,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-26,1.32224,1.32438,1.31804,1.32229,1.32229,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-27,1.31749,1.3223,1.31586,1.31755,1.31755,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-28,1.31325,1.31911,1.31061,1.3137299999999998,1.3137299999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-07-29,1.31514,1.31853,1.3008,1.31519,1.31519,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-01,1.306,1.3112,1.3029700000000002,1.3058299999999998,1.3058299999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-02,1.31231,1.31399,1.30075,1.31225,1.31225,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-03,1.31064,1.31458,1.30691,1.31054,1.31054,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-04,1.3072,1.30865,1.30235,1.30695,1.30695,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-05,1.30152,1.31987,1.30106,1.30154,1.30154,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-08,1.3182200000000002,1.3187,1.31379,1.31799,1.31799,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-09,1.31553,1.31889,1.31101,1.31553,1.31553,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-10,1.3117299999999998,1.3117299999999998,1.29904,1.31168,1.31168,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-11,1.30575,1.30791,1.30048,1.3056,1.3056,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-12,1.29863,1.29911,1.29253,1.29841,1.29841,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-15,1.29586,1.29742,1.29017,1.29587,1.29587,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-16,1.29279,1.29332,1.28001,1.29275,1.29275,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-17,1.28638,1.29132,1.28537,1.28633,1.28633,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-18,1.28445,1.28515,1.2767,1.28443,1.28443,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-19,1.2778200000000002,1.28912,1.27778,1.27758,1.27758,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-22,1.2889,1.29575,1.2889,1.28916,1.28916,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-23,1.29413,1.29413,1.28639,1.294,1.294,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-24,1.29209,1.29561,1.2901,1.29195,1.29195,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-25,1.2931,1.29388,1.2898,1.29314,1.29314,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-26,1.29134,1.2947,1.28351,1.29124,1.29124,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-29,1.30181,1.30469,1.2996,1.30148,1.30148,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-30,1.30122,1.30864,1.3009,1.301,1.301,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-08-31,1.30881,1.31443,1.30798,1.30867,1.30867,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-01,1.31099,1.31469,1.30857,1.31092,1.31092,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-02,1.30928,1.31143,1.29937,1.3094,1.3094,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-05,1.29945,1.29945,1.29074,1.2994,1.2994,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-06,1.2930700000000002,1.29314,1.28278,1.29292,1.29292,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-07,1.28488,1.29089,1.28238,1.28459,1.28459,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-08,1.28833,1.29329,1.28519,1.28821,1.28821,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-09,1.29251,1.30458,1.2908,1.2921,1.2921,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-12,1.30518,1.3123,1.30509,1.3048,1.3048,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-13,1.30301,1.31711,1.30301,1.3030000000000002,1.3030000000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-14,1.31598,1.3207799999999998,1.31287,1.31577,1.31577,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-15,1.31931,1.32351,1.31371,1.31936,1.31936,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-16,1.31585,1.32465,1.3141,1.3159,1.3159,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-19,1.31986,1.32024,1.31358,1.31987,1.31987,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-20,1.32021,1.32425,1.3192,1.3202,1.3202,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-21,1.31805,1.32179,1.31397,1.31818,1.31818,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-22,1.30766,1.30861,1.3,1.30826,1.30826,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2016-09-23,1.30482,1.3168,1.30315,1.30469,1.30469,0.0,USDCAD=X,2020-10-18 20:38:42.780037
